,song,analysis_url,track_href,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,pt_position,au_position,pe_position,us_position,fr_position,lt_position,is_position,lv_position,ph_position,sk_position,sg_position,cl_position,uy_position,lu_position,gb_position,se_position,br_position,hk_position,co_position,do_position,ar_position,pa_position,de_position,gt_position,at_position,ca_position,gr_position,ie_position,hn_position,jp_position,hu_position,pl_position,dk_position,it_position,tw_position,tr_position,mx_position,my_position,sv_position,nl_position,cz_position,py_position,be_position,cr_position,bo_position,no_position,id_position,es_position,fi_position,nz_position,global_position,ee_position,ch_position,ec_position
188,When I Was Your Man,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,Bruno Mars,0.932,0.612,213827,0.28,0.0,0,0.08800000000000001,-8.648,1,0.0434,72.795,0.387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,45.560847619047614,46.878,6.638078619908147,0.272,55.61600000000001,55.343999999999994,50.42360000000001,-26.45336984126984,-28.489,51.25027759743367,-189.58,186.783,376.36300000000006,11.959400000000004,28.29364285714286,25.388,46.44784681292101,-129.879,165.275,295.154,68.6372,-8.124073015873016,-4.106,52.38671220117404,-202.523,234.66099999999997,437.184,32.11340000000001,48.29998571428572,46.3015,27.422262916443017,-17.738,162.415,180.153,70.02140000000001,-7.911777777777778,-15.0775,30.802017278529142,-85.613,112.536,198.149,17.354000000000013,-12.898879365079367,-15.072500000000002,27.454294930973468,-88.947,69.71300000000001,158.66,9.3996,-3.0043095238095243,-2.9565,27.319108880823517,-83.757,104.486,188.243,16.822400000000016,-5.2875095238095255,-4.998,16.04619679329885,-59.293,43.803000000000004,103.096,8.4692,-2.161204761904762,-3.0345,17.64892722530478,-53.347,63.156000000000006,116.50299999999999,10.371000000000002,-10.594609523809524,-9.222,19.25890094665127,-84.914,38.638000000000005,123.552,5.2614000000000045,-1.0452650793650795,-0.4875,14.06891242785841,-48.632,42.23,90.86200000000001,11.0154,,,,,,,,,,,,135.125,149.6153846153846,,,,,,,,165.6451612903226,91.05714285714286,,,,,,,,,,,,,,,,,,,,,,187.25,,,,174.0,,,,,,182.25
189,Marvin Gaye (feat. Meghan Trainor),https://api.spotify.com/v1/audio-analysis/6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,Charlie Puth,0.417,0.795,190453,0.616,0.0,1,0.349,-5.2810000000000015,0,0.06,110.015,0.815,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,49.589439198855494,50.375,5.674199195944647,0.011000000000000001,57.018,57.007,53.86060000000001,16.891367668097285,23.276,48.569779439708206,-147.145,170.842,317.987,55.5186,3.0121402002861233,4.994,41.06854778314068,-122.931,130.673,253.604,36.45299999999999,-6.699121602288983,-6.319,44.057357688604796,-238.158,209.291,447.449,25.1562,38.000977110157365,36.393,24.534161490451087,-21.826,130.454,152.28,58.5172,-11.95634477825465,-16.968,32.26508994242409,-111.896,128.024,239.92,14.325199999999995,4.4661802575107306,5.568,26.302215590876877,-82.33200000000001,82.272,164.60399999999996,26.49759999999999,4.519472103004293,5.119,25.83405912398336,-117.689,112.755,230.44400000000002,23.6522,-6.348502145922747,-6.1370000000000005,17.250295564748114,-57.893,52.08,109.973,7.447999999999999,1.1943533619456368,-0.233,19.264605873510302,-58.65,76.238,134.888,15.03519999999999,-12.214738197424893,-10.206,20.81533462015922,-95.81299999999999,39.12,134.933,4.776199999999994,0.689277539341917,0.5660000000000001,13.271479672637355,-43.538000000000004,42.378,85.916,11.043399999999998,,,183.0,,,,,,,,,164.5,,,,,,,200.0,,,,,153.0,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,190.0
190,Hall of Fame,https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,The Script,0.0653,0.421,202533,0.873,0.0,10,0.123,-4.343,1,0.0565,84.803,0.63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,51.74881339031339,53.0155,6.273523905857898,0.0,58.997,58.997,55.9,45.44375213675214,45.681000000000004,37.00818805420461,-117.758,200.704,318.462,70.13660000000002,19.585782051282045,22.1455,32.12726085162827,-98.631,116.34,214.97099999999998,45.31320000000001,-5.920713675213674,-5.519,27.554544544524678,-136.126,98.155,234.28099999999998,13.881600000000049,21.576324786324786,21.4885,22.645306504269087,-58.903,124.831,183.734,37.12180000000001,-24.844005698005706,-27.098000000000003,23.392584838884567,-122.899,88.71600000000001,211.615,-9.507399999999985,-4.767106837606837,-1.3359999999999999,24.19081367551446,-73.785,65.47800000000001,139.26299999999998,15.699400000000004,-2.0986082621082622,-1.8459999999999999,19.26023151046139,-82.949,85.189,168.13799999999995,11.2712,-18.757076923076927,-17.7725,13.752791175799073,-72.38600000000001,22.503,94.889,-7.953599999999998,-0.55114245014245,-0.8135,15.045951368798304,-41.45399999999999,49.765,91.219,11.072800000000004,-8.011995726495726,-7.4125,12.952706754214175,-53.551,36.946,90.49700000000001,2.353400000000004,-0.939688034188034,-0.28400000000000003,11.680841749312329,-39.982,40.801,80.783,7.805400000000003,,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.25,,,,,,191.0
191,Magic,https://api.spotify.com/v1/audio-analysis/27jdUE1EYDSXZqhjuNxLem,https://api.spotify.com/v1/tracks/27jdUE1EYDSXZqhjuNxLem,spotify:track:27jdUE1EYDSXZqhjuNxLem,Coldplay,0.0262,0.738,285014,0.483,0.616,6,0.106,-8.915,0,0.0403,93.458,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,41.992867700729924,44.2,9.321043337593306,0.0,55.06,55.06,50.763999999999996,-60.9619151459854,-42.403999999999996,90.5642611745508,-275.445,171.13,446.575,19.902,-60.07528010948906,-60.9115,57.64508957429322,-198.953,58.849,257.802,-2.6630000000000003,-0.9645839416058396,-8.503,53.72215090666581,-182.72799999999998,206.018,388.746,33.872,-2.787927919708029,-4.8075,29.61783010343369,-85.565,122.67200000000001,208.237,20.788,-25.937543795620442,-29.97,44.46346860301821,-141.501,141.4,282.901,3.76,3.41429197080292,4.6835,24.73427893238984,-77.095,81.128,158.22299999999998,24.085,-7.260019160583941,-5.1805,27.435947911649862,-116.18799999999999,86.95700000000001,203.145,14.017000000000001,-4.271314781021898,-4.6555,18.408410836019087,-61.24100000000001,59.098,120.339,9.911,-5.5750739051094875,-4.7810000000000015,19.789028490541547,-104.22200000000001,84.20700000000001,188.429,8.65,-11.552336678832116,-9.999,22.30887770177474,-90.50299999999999,77.304,167.80700000000004,4.331,-4.571016423357665,-4.598000000000001,13.132987726269429,-48.244,34.43,82.67399999999999,6.087999999999999,189.83333333333334,,,,,,,,,,,,,,,,,,179.4848484848485,,,,,,,,,,,,151.25,189.33333333333334,,,,,,,,,182.59259259259258,,193.0,187.2,,160.859649122807,,,,,,,186.75,176.53658536585365
192,Mirrors,https://api.spotify.com/v1/audio-analysis/03gqZZavMKhWbSjdQvpF6O,https://api.spotify.com/v1/tracks/03gqZZavMKhWbSjdQvpF6O,spotify:track:03gqZZavMKhWbSjdQvpF6O,Justin Timberlake,0.24,0.344,485360,0.509,0.0,5,0.083,-6.607,0,0.0722,76.00399999999998,0.529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,48.31254168998321,48.769,4.37917140399723,0.034,57.376999999999995,57.343,51.8766,15.670586457750414,23.529,55.80855351053872,-198.921,170.33700000000002,369.25800000000004,63.61000000000002,31.099974818130946,29.316,44.18413447302449,-145.692,194.07299999999998,339.765,62.4344,-4.722683827644096,-7.284,40.93576061306965,-233.17,193.915,427.085,25.774800000000038,15.76983771684387,12.138,29.845725324077463,-64.329,111.816,176.14499999999995,41.3218,-13.949425853385565,-18.759,26.848485494535183,-88.802,203.551,292.353,3.8244000000000127,-0.7552171236709571,1.188,26.509917304822693,-95.272,71.925,167.197,22.1054,-0.5805937325125909,0.71,23.41584702599135,-157.602,135.585,293.187,16.626600000000003,-7.400638500279799,-6.426,18.831203951656157,-77.48899999999999,49.851000000000006,127.34,8.399000000000001,0.6485344152210412,-0.055,17.408059020172892,-65.862,90.095,155.957,13.329000000000004,-13.77505316172356,-11.526,18.361858711948365,-90.585,64.143,154.72799999999998,0.12700000000000364,-6.092687744823728,-5.567,15.56603192928017,-59.239,44.258,103.49700000000001,6.336400000000002,134.20689655172413,136.58139534883722,157.04,131.18867924528303,150.73134328358208,,61.125,,,,174.35,,,,147.48717948717947,134.46666666666667,167.83333333333334,,179.125,,,,133.50602409638554,136.4878048780488,141.4262295081967,126.6195652173913,54.5,158.40540540540542,96.33333333333333,,121.13684210526316,140.0612244897959,166.125,148.0,,107.30508474576271,157.03125,179.15384615384616,72.54545454545455,176.58823529411765,136.8695652173913,121.66666666666667,137.2375,126.93684210526315,,137.36923076923077,187.0,190.0,156.1304347826087,139.32857142857142,137.6931818181818,,130.3111111111111,171.93333333333334
193,Safe and Sound,https://api.spotify.com/v1/audio-analysis/1fzJyTCKeZuTSLByCsLRHl,https://api.spotify.com/v1/tracks/1fzJyTCKeZuTSLByCsLRHl,spotify:track:1fzJyTCKeZuTSLByCsLRHl,Capital Cities,0.000176,0.655,192790,0.8190000000000001,0.00374,0,0.104,-4.852,1,0.0316,117.956,0.7659999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,51.62379004037685,52.243,3.6653644069673508,9.635,56.85,47.215,54.3806,53.317736204576036,59.958999999999996,42.045844095674425,-172.696,247.791,420.487,85.34479999999998,3.0304158815612383,5.3629999999999995,35.31045217175807,-209.361,200.141,409.502,28.14980000000001,-8.858029609690444,-8.939,36.07133693098103,-159.371,361.49300000000005,520.864,12.2672,6.226531628532975,7.019,24.523765191810387,-57.788000000000004,117.816,175.60399999999996,26.8022,-31.755584118438765,-29.041,23.480646920134287,-128.80200000000002,46.047,174.84900000000002,-15.818799999999998,8.716944818304171,8.632,18.868669722921695,-64.107,80.47399999999999,144.58100000000005,22.7686,5.201831763122477,5.61,20.607311382872016,-100.094,94.71799999999999,194.812,19.445200000000003,-4.71113593539704,-4.821000000000001,11.331980843977721,-41.193000000000005,42.278999999999996,83.47200000000002,4.360400000000002,-0.4776850605652759,-0.946,14.901406450114912,-47.251999999999995,53.525,100.777,11.236600000000005,-8.298449528936743,-7.898,16.706054427848652,-131.838,44.001999999999995,175.84,3.3394000000000013,2.211514131897712,3.0189999999999997,11.21377324809807,-38.577,32.139,70.71600000000002,11.1156,,,180.0,,,,,,,,,,177.0,,,,,,,,,,,197.0,,,,,,,,,,,,,,,,,,,,142.5,,,,,,,,,,185.5
194,Get Lucky - Radio Edit,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,Daft Punk,0.0426,0.794,248413,0.8109999999999999,1.07e-06,6,0.101,-8.966000000000003,0,0.038,116.047,0.862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,46.07662781350482,46.91,5.20372160592702,0.9990000000000001,54.623999999999995,53.625,49.1068,17.70869453376206,17.5355,39.64761617589141,-101.26799999999999,191.94,293.208,47.22640000000001,-33.48476527331189,-39.17,41.95002994709618,-145.156,130.22,275.376,2.232800000000016,7.2077700964630225,9.446000000000002,42.07682038940435,-373.559,121.074,494.633,40.8296,8.397353697749196,4.855,32.15178628391089,-72.15899999999999,97.553,169.71200000000002,36.94220000000001,-21.251221061093247,-26.6595,37.80994893205412,-103.711,108.486,212.197,11.37080000000001,-11.476852893890676,-13.2835,22.599488992602293,-88.805,84.477,173.282,3.5076000000000054,-0.8070546623794214,-0.9055,24.91632717192021,-121.103,70.06,191.16299999999998,18.799000000000017,-8.096229903536976,-7.659,15.354198648789891,-73.782,43.818999999999996,117.601,3.9702000000000095,1.7693263665594858,0.9305,18.382071704317802,-61.538999999999994,67.758,129.297,16.574200000000005,-13.042369774919615,-11.699000000000002,19.606128346993057,-85.927,57.512,143.43900000000005,2.2954000000000105,-3.5482403536977487,-2.5890000000000004,10.888724158649746,-39.324,36.555,75.87899999999998,5.177000000000006,,,187.91666666666666,,,,,,,,,,,,155.25,,168.16666666666666,,188.25,,,,,,,,,164.66666666666666,,,,190.0,,,,195.85714285714286,192.0,,,,,,,187.63636363636363,,,,,89.0,,,,,184.64285714285714
195,Talk Dirty (feat. 2 Chainz),https://api.spotify.com/v1/audio-analysis/6nCdW7lwO9AlPOepk689AF,https://api.spotify.com/v1/tracks/6nCdW7lwO9AlPOepk689AF,spotify:track:6nCdW7lwO9AlPOepk689AF,Jason Derulo,0.0348,0.76,177685,0.652,0.0,6,0.307,-7.3210000000000015,1,0.232,100.315,0.759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,49.05204359673024,50.253,5.090831049778698,0.0,55.882,55.882,52.28999999999999,67.4357506811989,67.39750000000001,46.305608823726025,-71.765,235.169,306.934,103.3194,18.80092506811989,16.624000000000002,54.81280615744882,-176.63400000000001,152.91899999999998,329.55300000000005,67.48279999999998,6.485546321525885,9.4935,50.51173965349824,-166.17700000000002,237.13,403.30699999999996,43.10659999999999,22.6609863760218,21.8725,36.88620394417483,-64.992,142.153,207.145,54.9926,-10.266524523160763,-18.391,30.979691999660243,-93.788,141.51,235.298,10.305599999999988,-4.2819373297002725,-4.966,28.665702240842627,-91.584,86.35700000000001,177.94099999999997,24.2954,-2.1884727520435967,-2.825,27.706462099126764,-129.42700000000002,107.60700000000001,237.03400000000002,17.2566,-8.7488310626703,-9.177999999999999,15.586110055981967,-57.739,39.503,97.242,4.335599999999993,0.7661975476839241,-1.3335,19.96190531027257,-64.574,105.155,169.72899999999996,13.310599999999996,-19.358435967302448,-16.96,23.11227501127601,-102.271,72.13,174.40099999999998,-0.8640000000000011,-5.049731607629426,-3.7235,13.905595365787539,-53.43600000000001,35.639,89.075,5.530199999999998,157.85245901639345,,152.77777777777777,,,,,,133.0,,125.82051282051282,161.6326530612245,,,142.51162790697674,125.22222222222223,171.03846153846155,,176.47826086956522,,166.28571428571428,,,165.8,159.0,,,136.45454545454547,,130.77777777777777,,156.25,,173.66666666666666,100.60714285714286,,158.62,142.875,,,,,121.16666666666667,152.6290322580645,,,147.86206896551724,171.55555555555554,,,192.33333333333334,,,174.33333333333334
196,Don't You Worry Child (Radio Edit),https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,spotify:track:2V65y3PX4DkRhy1djlxd9p,Swedish House Mafia,0.112,0.612,212862,0.84,0.0,11,0.116,-3.145,0,0.0509,129.042,0.438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77,53.288977653631285,54.0065,4.013656044440786,21.885,59.951,38.066,56.863,54.03704888268157,60.7355,46.91714498214425,-74.48,182.554,257.034,93.098,40.522252793296104,35.6325,37.16436082626261,-79.181,182.833,262.014,66.99,3.4946103351955307,4.3775,37.038318990699636,-304.275,233.50400000000002,537.779,29.105,28.661004189944137,25.151,29.692675907423343,-65.245,119.00399999999999,184.249,53.37,-24.26880865921787,-27.401,24.63109022011137,-93.76,242.918,336.67800000000005,-9.716000000000001,-6.756307262569831,-6.1475,26.74446089485499,-91.815,69.36,161.175,16.958,-0.7341983240223464,-0.116,21.400486245057927,-88.182,111.73700000000001,199.919,14.775,-1.9021759776536316,-2.114,16.866080152213062,-64.63,43.57,108.2,12.619000000000002,3.1555642458100563,3.3125,13.730800384885054,-58.99,88.227,147.217,13.558,-9.929206703910612,-9.0735,14.943090443478091,-94.916,80.497,175.41299999999998,1.83,-7.203534916201117,-7.246,14.522161289454726,-53.843,38.727,92.57,4.961,,,181.0625,,,,,,,,,,164.0,,,,,,188.71428571428572,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.3
197,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",https://api.spotify.com/v1/audio-analysis/2S5LNtRVRPbXk01yRQ14sZ,https://api.spotify.com/v1/tracks/2S5LNtRVRPbXk01yRQ14sZ,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,Flo Rida,0.0242,0.8540000000000001,224258,0.7659999999999999,0.0,9,0.0793,-4.697,0,0.141,118.004,0.784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,49.771771844660186,50.8965,5.14864058666592,0.0,56.898,56.898,53.1798,59.87058252427184,54.7515,43.03731092989198,-127.54,225.537,353.077,93.791,-8.2253,-9.159,39.94814234895448,-124.986,129.231,254.217,26.425200000000004,6.636455339805826,4.1935,49.37135660335628,-191.515,230.842,422.357,42.2504,7.787733009708737,6.218,27.41410340097231,-65.98899999999999,125.22,191.209,30.115200000000005,-11.439029126213589,-13.3935,40.57125393900979,-131.207,139.631,270.838,18.9826,-0.9792359223300972,1.3595,28.155403616041536,-106.73100000000001,73.78399999999999,180.515,22.643200000000004,0.7759417475728152,0.3745,24.067218038468212,-88.87200000000001,92.495,181.367,19.80200000000001,-8.461700970873785,-9.078,18.191994930447198,-64.58,46.272,110.852,7.4658,10.737267961165047,9.5035,19.73934490999561,-59.902,84.069,143.971,26.338,-15.89015436893204,-13.3075,23.224737837107746,-161.17700000000002,74.72,235.89700000000002,2.470600000000002,-5.749775728155338,-5.8865,15.822451919375968,-54.765,42.824,97.589,7.1674000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0
198,Bitch Better Have My Money,https://api.spotify.com/v1/audio-analysis/0NTMtAO2BV4tnGvw9EgBVq,https://api.spotify.com/v1/tracks/0NTMtAO2BV4tnGvw9EgBVq,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,Rihanna,0.0538,0.778,219306,0.741,2.04e-06,10,0.29,-4.97,0,0.0484,102.95,0.364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,49.134112582781455,51.253,7.434810204040621,0.0,58.18,58.18,54.7728,37.21587947019868,52.693999999999996,70.06610346692936,-237.15400000000002,212.084,449.23800000000006,91.1658,25.271347019867548,21.816999999999997,60.384048483845824,-189.67700000000002,203.18599999999998,392.86300000000006,77.96320000000001,0.06384635761589368,0.5670000000000001,48.646327861468976,-184.528,365.917,550.4449999999998,35.49660000000002,22.874887417218545,19.746,33.926213954619364,-51.61,127.21,178.82,51.78720000000001,-15.29118940397351,-18.738,35.30730666601227,-210.798,142.68,353.478,7.7139999999999995,11.803826490066225,13.21,27.59956377451289,-73.692,90.23100000000001,163.923,34.09820000000001,7.623003973509933,7.7010000000000005,23.022812094882674,-62.946000000000005,115.493,178.43900000000002,23.522400000000005,-0.8389894039735099,-0.24100000000000002,17.173382941271935,-56.518,50.601000000000006,107.119,14.520000000000007,0.12400264900662268,0.633,17.864314866524385,-106.69200000000001,71.915,178.607,13.3592,-13.991929801324506,-12.329,22.003872009030005,-77.045,73.293,150.33800000000005,3.9402000000000013,-3.3540569536423837,-2.536,17.771883788411664,-58.224,44.483999999999995,102.708,11.462200000000005,177.5,185.0,,,166.66666666666666,,,,,,183.8125,,,,129.77777777777777,,183.22222222222223,,194.0,,,,172.0,,184.2,107.0,,151.84615384615384,,,117.0,141.0,,155.74647887323943,,191.5,183.6,198.0,,,137.39583333333334,,175.52631578947367,196.0,,,,,,168.92857142857142,192.25,,150.32558139534885,184.64285714285714
199,Wrecking Ball,https://api.spotify.com/v1/audio-analysis/6oDPg7fXW3Ug3KmbafrXzA,https://api.spotify.com/v1/tracks/6oDPg7fXW3Ug3KmbafrXzA,spotify:track:6oDPg7fXW3Ug3KmbafrXzA,Miley Cyrus,0.395,0.466,223240,0.403,0.0,5,0.111,-6.142,1,0.0337,119.81,0.337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,47.82146494992846,50.488,9.596055126820772,1.16,58.912,57.751999999999995,55.264,34.88571816881259,44.879,66.71282990862399,-186.27599999999998,233.94799999999998,420.2240000000001,82.8802,26.827530758226047,30.214000000000002,42.78113033527837,-117.016,184.59900000000002,301.615,61.1304,-11.943844062947068,-12.667,47.453827907663396,-339.88300000000004,127.57799999999999,467.461,18.6634,41.9422660944206,42.586999999999996,29.027030083403524,-32.045,144.718,176.76299999999995,65.2036,-20.961121602288987,-25.605999999999998,26.226098502373,-103.561,97.24,200.801,-6.6696000000000035,-5.926979971387698,-7.337000000000001,30.602740736324684,-83.92299999999999,89.191,173.114,19.372399999999995,0.5661201716738196,1.525,22.64788170471757,-109.445,99.13600000000001,208.581,15.7292,1.1506766809728184,2.906,17.477380312421573,-55.282,59.968999999999994,115.251,15.676399999999996,-1.6127095851216018,-0.754,15.0672082035836,-62.086999999999996,62.549,124.63600000000001,9.744,-11.055580829756796,-9.594,19.510454857072805,-81.657,75.81,157.46699999999996,3.4606000000000003,1.5142460658082977,0.742,14.48448724633485,-36.953,51.674,88.62700000000002,14.040399999999998,,,54.333333333333336,180.0,,,,,,,,16.444444444444443,20.57894736842105,,,,,,32.407407407407405,12.454545454545455,20.884615384615383,18.842105263157894,,29.05263157894737,,,,,14.571428571428571,,,,,,,,42.92,,18.904761904761905,,,65.61904761904762,,46.96551724137931,40.64,,,79.85263157894737,,,111.23214285714286,,,40.5
200,Lose Yourself - Soundtrack Version,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,Eminem,0.00704,0.698,326467,0.732,0.000647,2,0.359,-4.522,1,0.266,171.43099999999995,0.0689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,49.54034763313609,51.303999999999995,7.259961579244742,0.655,58.232,57.577,54.4586,50.504352071005925,54.55,53.180210831280824,-126.861,216.209,343.07,92.8032,-11.779622041420117,-7.7360000000000015,40.40212592046847,-171.99599999999998,123.33200000000001,295.328,22.2066,0.4979541420118339,-0.623,43.93924356676831,-176.52700000000002,406.586,583.113,32.9672,-3.51708949704142,-4.5545,26.36115175054973,-117.60700000000001,87.052,204.65900000000002,19.0146,-14.730605769230769,-17.829,38.51216758073893,-202.583,208.358,410.941,13.4954,0.33592233727810744,0.7375,24.226515257671927,-96.756,83.521,180.27700000000002,18.3408,1.5333483727810648,1.6389999999999998,25.725250787371603,-140.95600000000002,85.146,226.102,22.874199999999995,-1.3413476331360947,-0.6890000000000001,19.284310324031036,-71.303,84.491,155.79399999999995,13.923199999999998,-0.7031346153846152,-0.0075000000000000015,20.729405614733935,-69.735,93.524,163.259,15.140799999999995,-13.35785428994083,-12.4145,22.05134999376581,-110.704,72.699,183.403,2.976799999999999,1.5760428994082842,2.339,14.322775860193966,-60.478,45.398,105.876,12.441399999999998,123.95762711864407,,43.81428571428572,,,,,,,,191.2,42.64935064935065,48.048780487804876,,,,,,49.88607594936709,84.76422764227642,44.54054054054054,65.62135922330097,,52.348314606741575,193.625,,,,55.41489361702128,81.51724137931035,120.44,165.76923076923077,,118.04838709677419,,,56.680851063829785,,55.30107526881721,190.36363636363637,181.73333333333332,74.13392857142857,183.2608695652174,42.98701298701299,42.43283582089552,,,66.07692307692308,,,100.38095238095238,,119.32407407407408,52.651685393258425
