,song,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,lt_100,au_100,se_100,ph_100,ee_100,gt_100,my_100,gb_100,cr_100,ec_100,ar_100,is_100,global_100,uy_100,nl_100,us_100,sk_100,do_100,de_100,hu_100,gr_100,pl_100,cl_100,at_100,tw_100,fr_100,pe_100,mx_100,no_100,sg_100,it_100,sv_100,lv_100,hk_100,es_100,pa_100,lu_100,br_100,ch_100,ie_100,dk_100,fi_100,jp_100,pt_100,ca_100,co_100,nz_100,tr_100,cz_100,hn_100,be_100,id_100,bo_100
57,I Don?t Wanna Live Forever (Fifty Shades Darker),ZAYN,0.0578,0.737,245653,0.452,1.4800000000000002e-05,0,0.187,-8.366,1,0.0534,117.962,0.096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,45.3693625,45.3693625,0.0,45.3693625,45.3693625,0.0,45.3693625,10.609254545454542,14.6285,48.386307519992656,-178.048,171.13,349.17800000000005,46.28180000000001,-7.852392045454548,-2.148,52.621656147896346,-161.985,117.321,279.30600000000004,38.333800000000025,-9.600765909090908,-6.0725,50.25451651696882,-323.949,158.347,482.29600000000005,25.670800000000003,0.1415397727272728,-0.0995,28.20395094237298,-74.14699999999999,101.51799999999999,175.66500000000005,22.952400000000008,-15.263254545454545,-19.4445,31.52147932746851,-122.90100000000001,112.88799999999999,235.78900000000002,8.334200000000006,19.83551363636364,21.7525,28.7418339808702,-77.572,111.60700000000001,189.179,44.56200000000001,8.156164772727273,7.6225,21.371415718226512,-68.358,112.93799999999999,181.296,23.92440000000001,-0.9454624999999998,-0.6725,16.022526852087548,-82.024,43.193000000000005,125.21700000000001,12.691800000000008,2.9154727272727268,3.6115,17.212704289516715,-73.054,58.913000000000004,131.96699999999998,16.7464,-17.423159090909092,-17.017,22.62028819976879,-94.885,65.048,159.933,1.0474000000000072,-0.07197045454545455,0.1655,16.065994615648176,-46.711999999999996,41.601000000000006,88.31299999999999,14.113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,That's What I Like,Bruno Mars,0.013,0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,0.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,49.019388816645005,49.019388816645005,0.0,49.019388816645005,49.019388816645005,0.0,49.019388816645005,66.90873992197659,67.35600000000001,44.32227632235622,-56.754,229.55599999999998,286.31,100.321,-2.0631092327698304,-3.2230000000000003,53.51282129562949,-142.993,168.109,311.10200000000003,40.57100000000001,8.701330299089726,5.922999999999999,57.58681821983344,-219.61900000000003,231.66400000000002,451.283,48.97340000000002,29.691677503250972,25.276999999999997,30.214617907569465,-42.033,146.465,188.498,56.298000000000044,-9.796040312093627,-17.367,40.54011829586969,-91.11200000000001,181.64700000000002,272.759,18.003600000000024,1.173459037711314,1.8230000000000002,33.219954774478744,-107.10600000000001,102.17399999999999,209.28,28.34780000000001,1.2023615084525354,0.266,34.35422902508981,-118.382,101.583,219.965,27.0572,-15.551698309492851,-15.274000000000001,18.325630698258568,-96.945,37.701,134.64600000000002,-0.24679999999999336,4.887053315994798,2.928,22.58882847800791,-56.591,87.40899999999999,144.0,21.44660000000001,-18.059381014304293,-14.782,24.892260530829102,-104.821,54.753,159.57399999999998,0.7842000000000134,-4.53928088426528,-4.337,15.578958650073949,-44.207,40.839,85.04599999999998,8.178600000000014,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
59,Lush Life,Zara Larsson,0.133,0.6940000000000001,201122,0.7120000000000001,0.0,7,0.211,-3.923,0,0.046,98.022,0.799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,51.80638351648351,51.80638351648351,0.0,51.80638351648351,51.80638351648351,0.0,51.80638351648351,32.24353846153846,31.884500000000006,45.847476920957725,-168.343,208.452,376.795,64.3648,8.755576923076923,8.8485,46.30850362018607,-155.108,166.55599999999998,321.664,39.45480000000001,7.009972527472527,5.473000000000001,48.11309064099828,-210.644,413.315,623.9590000000002,34.71880000000001,20.882560439560443,20.0175,26.548398185867217,-66.327,139.86700000000002,206.19400000000002,42.2822,-26.012134065934067,-28.4935,33.60279431930539,-245.207,153.465,398.67199999999997,-5.033999999999992,-11.082025274725275,-11.615,25.500601182752124,-102.321,62.626000000000005,164.947,9.709600000000004,-1.8144747252747253,-1.482,23.905484377478924,-117.046,100.8,217.84599999999998,17.2606,-16.69917142857143,-16.762999999999998,16.401930450951955,-68.91199999999999,38.341,107.253,-2.9105999999999983,3.059712087912088,1.4340000000000002,18.70643586977684,-55.457,97.251,152.708,15.763,-12.580475824175824,-10.434,20.584220335724048,-89.77799999999999,52.494,142.27200000000002,3.232200000000001,-5.515812087912088,-6.017,15.934084340017753,-51.201,46.908,98.109,7.2732,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,False
60,Cake By The Ocean,DNCE,0.147,0.7709999999999999,218440,0.76,0.0,4,0.053,-5.459,0,0.0514,119.0,0.8809999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,50.58985748502994,50.58985748502994,0.0,50.58985748502994,50.58985748502994,0.0,50.58985748502994,71.34622754491018,78.847,49.287697425498635,-123.258,298.999,422.25699999999995,102.1842,7.557986826347303,14.924000000000001,42.36201182582767,-135.435,172.192,307.627,40.972,0.5517389221556885,-0.225,44.44081784666368,-221.122,397.027,618.149,27.32520000000002,33.70174011976048,32.717,22.59940014207377,-35.091,106.561,141.65200000000004,54.33800000000001,-19.243710179640715,-22.088,31.71361325576705,-103.223,206.083,309.306,0.14840000000001102,-10.072367664670658,-9.152999999999999,24.67178746938056,-90.427,61.958999999999996,152.38600000000002,10.617000000000006,1.4439664670658685,-0.006,22.052793427820724,-87.361,131.25799999999998,218.61900000000003,15.044200000000005,-11.762740119760478,-12.482000000000001,14.801353416131535,-58.06,37.077,95.137,1.0230000000000077,2.8497005988023947,2.603,17.357788429217376,-56.955,70.811,127.766,15.962800000000005,-9.923724550898203,-6.62,19.77726234642544,-86.81200000000001,57.465,144.27700000000002,5.001200000000002,-5.124123353293413,-5.879,12.764717843317747,-48.275,32.784,81.059,6.348200000000001,False,True,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
61,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0.246,0.255,250267,0.652,0.0,5,0.119,-5.909,0,0.0614,189.633,0.281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63,49.27174193548387,49.27174193548387,0.0,49.27174193548387,49.27174193548387,0.0,49.27174193548387,5.425553349875932,22.695500000000006,73.69911306748881,-259.599,188.283,447.882,62.925,18.304777915632755,21.337,40.843242152741155,-117.084,179.86599999999999,296.9500000000001,48.016000000000005,-16.068132754342432,-14.052999999999999,31.006247562374426,-176.791,204.47,381.261,5.335,30.050059553349875,28.35,21.844643839801286,-31.67,141.561,173.231,46.964,-27.51974937965261,-29.927,20.02999413644257,-84.126,147.93200000000002,232.058,-13.882,0.8042704714640201,0.198,30.11603096476635,-97.463,82.735,180.198,27.819000000000003,-2.87913523573201,-0.7875000000000001,20.8036246606252,-85.137,103.368,188.505,12.362,-1.452539702233251,-2.444,16.691382388748732,-49.354,48.856,98.21,12.136,-1.6002568238213402,-1.431,13.599842115829167,-62.994,57.92100000000001,120.915,7.777,-8.03553970223325,-7.257000000000001,13.093691683820676,-71.93,68.594,140.524,1.541,1.7527642679900746,1.3370000000000002,11.930498127165372,-37.06,41.071000000000005,78.131,11.372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,Ride,Twenty One Pilots,0.00835,0.645,214507,0.713,0.0,6,0.113,-5.355,1,0.0393,74.98899999999998,0.5660000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83,50.40321966794382,50.40321966794382,0.0,50.40321966794382,50.40321966794382,0.0,50.40321966794382,37.94935632183908,40.647,48.24252230358066,-141.364,214.834,356.19800000000004,75.8896,12.145641123882505,12.177,48.09911660011611,-122.089,184.606,306.695,47.4416,8.329827586206896,4.105,42.188466584852975,-167.606,163.97,331.57599999999996,40.3368,31.914432950191568,25.787,33.14651149747739,-39.711,158.744,198.455,51.6996,-27.305144316730523,-29.274,30.065372280857925,-118.236,97.956,216.192,-6.402999999999995,13.329871008939971,13.273,30.370378868530754,-82.853,97.155,180.00799999999995,39.5656,0.5029054916985952,1.58,22.21436116750756,-86.735,75.211,161.946,17.264000000000006,-6.544157088122605,-6.077000000000001,16.07094184498935,-65.265,53.556000000000004,118.821,5.663000000000002,1.9373882503192847,1.9140000000000001,17.6496750309257,-51.302,58.208,109.51,15.469,-14.88488761174968,-13.775,16.465819386197847,-63.211000000000006,39.641999999999996,102.853,-2.704599999999997,-5.3132720306513415,-6.193,15.532105772250585,-46.321999999999996,55.11,101.432,5.283000000000001,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,False,False
63,In the Name of Love,Martin Garrix,0.109,0.501,195707,0.519,0.0,4,0.454,-5.88,0,0.0409,133.99,0.168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,49.99350073206442,49.99350073206442,0.0,49.99350073206442,49.99350073206442,0.0,49.99350073206442,39.29122401171304,43.227,48.64125266958151,-112.766,225.886,338.652,75.5404,42.5138477306003,38.575,51.84222704851872,-93.823,227.93400000000003,321.757,75.6508,-1.8306896046852124,0.303,43.575505944335575,-161.45,179.196,340.646,32.5764,35.46342752562226,29.406,33.99972285915733,-36.284,164.149,200.433,65.1644,-21.81369399707175,-27.176,26.79693682585695,-94.90799999999999,103.781,198.689,-3.5557999999999974,20.21328550512445,20.39,37.36714894663741,-77.93,121.26799999999999,199.19799999999998,52.8462,8.293521229868228,11.162,24.266387937959625,-130.607,85.148,215.755,25.006,-9.983512445095169,-10.99,18.539411959281914,-93.573,46.349,139.922,4.04100000000002,-0.8756412884333821,-1.525,16.91819301886568,-82.522,54.443999999999996,136.966,12.090800000000005,-9.392918008784774,-8.065,18.174892968781396,-91.2,56.34,147.54000000000005,3.966400000000002,5.2505915080527075,5.484,17.168372004817435,-53.881,47.25899999999999,101.14,20.7896,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
64,Too Good,Drake,0.0606,0.804,263373,0.65,7.049999999999999e-05,7,0.102,-7.79,1,0.118,117.984,0.397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,45.01954469507101,45.01954469507101,0.0,45.01954469507101,45.01954469507101,0.0,45.01954469507101,8.216105263157893,9.112,47.32772481469983,-236.94299999999998,171.13,408.07300000000004,42.65940000000001,-51.67078028404344,-55.751000000000005,54.13255259265448,-164.298,153.19,317.488,-8.159199999999982,-4.241032581453634,-3.3160000000000003,47.88441914543129,-247.487,117.501,364.98800000000006,34.56200000000001,-5.9901144527986645,-7.0520000000000005,24.219051188902093,-68.863,130.984,199.847,11.531200000000002,-28.560153717627408,-26.772,43.36095360407872,-128.886,108.61399999999999,237.5,5.858600000000004,-15.017534670008356,-19.041,27.799106085166567,-76.712,81.44,158.15200000000002,7.333400000000017,0.4230066833751045,1.81,24.935755006603042,-103.846,80.568,184.41400000000002,19.5638,-6.1934461152882205,-6.711,16.88458904201124,-63.723,59.66,123.383,6.6910000000000025,6.775355054302423,6.294,18.35180272070023,-48.727,65.153,113.88,21.674,-13.345157059314955,-13.894,22.672297727277517,-90.80799999999999,83.416,174.22400000000002,2.5066000000000006,-5.286834586466166,-3.99,15.720856877891377,-61.876999999999995,40.639,102.516,7.675600000000004,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False
65,Counting Stars,OneRepublic,0.0649,0.6629999999999999,257280,0.7120000000000001,0.0,1,0.119,-4.945,0,0.0381,122.014,0.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,50.8483125,50.8483125,0.0,50.8483125,50.8483125,0.0,50.8483125,40.63918650793651,40.7325,40.046576642711074,-84.42299999999999,305.908,390.33099999999996,67.038,-8.09968253968254,-9.5775,35.959810369217635,-145.275,131.058,276.333,19.286800000000003,-14.78763988095238,-15.07,34.698828326650144,-209.699,407.316,617.015,9.074000000000002,22.412263888888887,19.227,22.94865503999414,-50.42,134.09,184.51,39.64440000000001,-23.608143849206353,-26.724,24.006521353998423,-89.12700000000001,107.973,197.1,-7.9552,-4.6456130952380965,-2.8160000000000003,25.394796433519765,-83.02600000000001,67.27600000000001,150.30200000000002,14.3956,-2.8073720238095228,-1.9415,20.11794911418664,-96.167,124.77600000000001,220.943,11.0666,-2.5289573412698414,-2.605,13.688711796005235,-45.802,43.563,89.36500000000002,8.2414,0.6595238095238096,0.9395,15.051800257823556,-66.632,70.813,137.445,10.284,-9.747098214285717,-8.754000000000001,14.992595951348575,-89.84,70.15,159.99,1.9116000000000013,3.7855595238095243,3.4115,12.398289439204195,-42.055,51.159,93.214,13.151400000000002,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
66,"i hate u, i love u (feat. olivia o'brien)",gnash,0.687,0.4920000000000001,251034,0.275,0.0,6,0.101,-13.4,0,0.3,92.6,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,40.15019358816277,40.15019358816277,0.0,40.15019358816277,40.15019358816277,0.0,40.15019358816277,-15.040378545006163,-17.037,70.20511849471308,-226.067,262.38,488.44699999999995,35.451,-22.068697903822446,-21.463,46.82231384075286,-176.484,123.09100000000001,299.575,14.446,-20.173395807644887,-18.96,54.7190702472185,-274.70799999999997,291.937,566.645,21.559,32.67645006165228,33.59,30.606115157339467,-55.145,136.356,191.50099999999998,58.052,-8.97327990135635,-12.794,34.54554739329185,-200.985,128.737,329.722,14.989,-7.727737361282368,-7.34,27.746167645681567,-84.199,68.919,153.118,15.112,-5.048505548705302,-1.262,33.56687519183053,-158.22799999999998,134.797,293.025,20.03,6.030177558569669,4.357,19.042433444159773,-52.208999999999996,68.132,120.341,22.686999999999998,-3.8716337854500615,-3.43,21.843471620640322,-88.49700000000001,72.87100000000001,161.368,12.232000000000001,-17.480181257706533,-16.715,22.8604974918804,-81.74600000000001,62.507,144.253,2.548,-0.6747102342786684,-0.45799999999999996,14.749016672980552,-43.31399999999999,58.525,101.839,10.805,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
67,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.0291,0.6409999999999999,258343,0.922,0.0,2,0.0862,-4.457,1,0.0786,146.078,0.847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,52.70285853227233,52.70285853227233,0.0,52.70285853227233,52.70285853227233,0.0,52.70285853227233,49.532305039787786,46.06399999999999,34.32757150818648,-62.771,218.035,280.806,76.236,25.146373121131745,22.996,40.48223488714029,-95.806,180.24200000000002,276.048,56.165,5.965393457117594,1.896,36.196159775570045,-132.125,398.223,530.3480000000001,30.717,26.80028912466843,26.319000000000003,26.891149682870374,-75.983,119.96799999999999,195.951,48.948,-26.53098850574712,-29.276999999999997,28.510518920382797,-102.97200000000001,142.42,245.392,-7.723,-2.5625508399646333,-1.78,24.4844504636227,-105.87299999999999,69.112,174.985,17.326,3.4996569407603886,3.262,22.770053259028696,-90.009,133.194,223.203,19.144000000000002,-5.0905278514588845,-5.056,15.830421093071791,-57.095,56.063,113.15799999999999,7.96,4.837901856763925,4.601,16.493655604850346,-54.419,85.62200000000001,140.041,16.448,-11.343943412908931,-10.523,18.16201878008961,-157.515,87.986,245.501,1.6969999999999998,-9.789116710875334,-8.822000000000001,14.260390118850756,-57.63,36.617,94.24700000000001,1.945,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False
68,Side To Side,Ariana Grande,0.0373,0.65,226160,0.728,0.0,6,0.328,-5.914,0,0.232,159.167,0.619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,49.64835393258428,49.64835393258428,0.0,49.64835393258428,49.64835393258428,0.0,49.64835393258428,56.961449438202244,58.085,45.58971094784565,-100.275,281.408,381.68300000000005,93.6834,9.217247191011237,5.6065000000000005,64.27276027662963,-145.451,228.02900000000002,373.48,60.12000000000001,-5.161787640449439,-4.2205,51.11194678619792,-264.285,195.00400000000002,459.289,33.9814,28.189735955056182,24.8025,31.19792841615439,-41.846000000000004,145.119,186.965,52.4106,-16.029202247191012,-20.555,34.49694758184721,-116.069,147.019,263.08799999999997,8.094200000000004,6.963500000000002,7.428999999999999,30.26705954375616,-98.322,92.318,190.64,31.9384,2.8911898876404494,2.8025,26.072764601626115,-93.32600000000001,86.809,180.135,22.94600000000001,-0.20530449438202247,0.343,17.7310940758427,-66.559,46.181000000000004,112.74,15.213200000000002,3.058020224719101,1.898,18.23982195167498,-60.583999999999996,100.041,160.625,17.44600000000001,-14.238877528089885,-11.0295,23.734240486463232,-95.478,60.465,155.94299999999996,4.8322000000000065,-0.7328775280898877,-1.528,16.666167447238212,-62.821999999999996,53.169,115.991,12.293,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False
