,Unnamed: 0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,song,artist,genre,sv,cr,de,co,dk,at,pa,es,gb,sk,global,nl,br,cl,ec,lt,us,it,be,lu,gr,mx,uy,ca,jp,sg,tr,cz,lv,pe,ch,se,ar,gt,py,pl,ph,nz,fr,fi,hn,ie,do,no,hu,pt,is,bo,au,hk,tw,my,ee
472,72,0.0256,https://api.spotify.com/v1/audio-analysis/1KSqYYJFyfTecXFk9M0prc,0.7440000000000001,232787,0.8590000000000001,False,6.27e-05,11,0.0881,-3.1660000000000004,1,0.0795,91.977,4,https://api.spotify.com/v1/tracks/1KSqYYJFyfTecXFk9M0prc,audio_features,spotify:track:1KSqYYJFyfTecXFk9M0prc,0.787,88,Escápate Conmigo,Wisin,latino,True,True,False,True,False,True,True,True,False,False,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False
473,73,0.0714,https://api.spotify.com/v1/audio-analysis/1yxgsra98r3qAtxqiGZPiX,0.763,190678,0.598,True,0.0,11,0.11199999999999999,-6.865,1,0.0539,140.987,4,https://api.spotify.com/v1/tracks/1yxgsra98r3qAtxqiGZPiX,audio_features,spotify:track:1yxgsra98r3qAtxqiGZPiX,0.182,88,Butterfly Effect,Travis Scott,rap,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True
474,74,0.11800000000000001,https://api.spotify.com/v1/audio-analysis/21TdkDRXuAB3k90ujRU1et,0.6970000000000001,234308,0.716,False,0.0,9,0.0424,-6.287999999999999,0,0.113,99.905,4,https://api.spotify.com/v1/tracks/21TdkDRXuAB3k90ujRU1et,audio_features,spotify:track:21TdkDRXuAB3k90ujRU1et,0.506,78,Cold (feat. Future),Maroon 5,pop,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
475,75,0.0323,https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE,0.731,220454,0.794,True,2.59e-05,0,0.11199999999999999,-5.126,0,0.0522,139.994,4,https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE,audio_features,spotify:track:0CokSRCu5hZgPxcZBaEzVE,0.35600000000000004,87,Glorious (feat. Skylar Grey),Macklemore,Unknown,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
476,76,0.0485,https://api.spotify.com/v1/audio-analysis/10GJQkjRJcZhGTLagFOC62,0.76,204400,0.588,True,0.0,9,0.0847,-7.082000000000001,1,0.0775,102.97399999999999,4,https://api.spotify.com/v1/tracks/10GJQkjRJcZhGTLagFOC62,audio_features,spotify:track:10GJQkjRJcZhGTLagFOC62,0.384,79,Most Girls,Hailee Steinfeld,pop,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True
477,77,0.032,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,0.667,174800,0.726,True,0.0,8,0.0745,-4.172,1,0.054000000000000006,103.001,4,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,audio_features,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,0.77,88,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
478,78,0.4,https://api.spotify.com/v1/audio-analysis/3AEZUABDXNtecAOSC1qTfo,0.7609999999999999,222560,0.838,False,0.0,4,0.17600000000000002,-3.073,0,0.0502,93.97399999999999,4,https://api.spotify.com/v1/tracks/3AEZUABDXNtecAOSC1qTfo,audio_features,spotify:track:3AEZUABDXNtecAOSC1qTfo,0.71,81,Reggaetón Lento (Bailemos),CNCO,latino,True,True,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False
479,79,0.0309,https://api.spotify.com/v1/audio-analysis/209gZgcfLq2aUuu51vOWBl,0.792,205520,0.8190000000000001,False,0.0,5,0.389,-5.417999999999999,1,0.0867,89.98,4,https://api.spotify.com/v1/tracks/209gZgcfLq2aUuu51vOWBl,audio_features,spotify:track:209gZgcfLq2aUuu51vOWBl,0.433,83,Hey DJ,CNCO,latino,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False
480,80,0.0559,https://api.spotify.com/v1/audio-analysis/3QwBODjSEzelZyVjxPOHdq,0.8320000000000001,209453,0.772,False,0.00048600000000000005,10,0.44,-5.428999999999999,1,0.1,96.016,4,https://api.spotify.com/v1/tracks/3QwBODjSEzelZyVjxPOHdq,audio_features,spotify:track:3QwBODjSEzelZyVjxPOHdq,0.7040000000000001,81,Otra Vez (feat. J Balvin),Zion & Lennox,latino,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
481,81,0.0767,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,0.573,231907,0.7809999999999999,True,2.64e-05,8,0.0813,-6.406000000000001,1,0.0555,139.934,4,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,audio_features,spotify:track:1UZOjK1BwmwWU14Erba9CZ,0.34299999999999997,82,Malibu,Miley Cyrus,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
482,82,0.00124,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,0.45399999999999996,202067,0.708,False,0.000181,10,0.0679,-4.526,0,0.0675,192.18,4,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,0.483,75,Party In The U.S.A.,Miley Cyrus,pop,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
483,83,0.40700000000000003,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,0.53,221360,0.42200000000000004,False,0.0,5,0.107,-6.2620000000000005,1,0.0342,119.964,4,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,0.349,74,Wrecking Ball,Miley Cyrus,pop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
484,84,0.0038,https://api.spotify.com/v1/audio-analysis/0dXNQ8dckG4eYfEtq9zcva,0.5379999999999999,197640,0.8170000000000001,True,0.0,8,0.33,-5.202000000000001,1,0.0366,145.005,4,https://api.spotify.com/v1/tracks/0dXNQ8dckG4eYfEtq9zcva,audio_features,spotify:track:0dXNQ8dckG4eYfEtq9zcva,0.47600000000000003,72,All Night,The Vamps,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
485,85,0.537,https://api.spotify.com/v1/audio-analysis/6OnYQKTc5fbSGbIpaH4KxL,0.7879999999999999,192846,0.43,True,0.0026100000000000003,11,0.0936,-7.757000000000001,1,0.0419,121.99600000000001,4,https://api.spotify.com/v1/tracks/6OnYQKTc5fbSGbIpaH4KxL,audio_features,spotify:track:6OnYQKTc5fbSGbIpaH4KxL,0.461,76,Hear Me Now,Alok,Unknown,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
486,86,0.158,https://api.spotify.com/v1/audio-analysis/4c2W3VKsOFoIg2SFaO6DY5,0.855,180757,0.624,True,0.0,1,0.0513,-4.093,1,0.0488,117.959,4,https://api.spotify.com/v1/tracks/4c2W3VKsOFoIg2SFaO6DY5,audio_features,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,0.9620000000000001,85,Your Song,Rita Ora,electronic,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True
487,87,0.00398,https://api.spotify.com/v1/audio-analysis/7iNIg7XDEaYECfWD5dJ9Va,0.7440000000000001,189467,0.752,True,0.0,8,0.307,-5.316,1,0.0368,104.99,4,https://api.spotify.com/v1/tracks/7iNIg7XDEaYECfWD5dJ9Va,audio_features,spotify:track:7iNIg7XDEaYECfWD5dJ9Va,0.65,78,Friends (with BloodPop®),Justin Bieber,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
488,88,0.192,https://api.spotify.com/v1/audio-analysis/1KzGj3xvi9IiY05kBlkm2G,0.677,239293,0.6940000000000001,True,0.0,2,0.17800000000000002,-4.752,1,0.128,137.847,4,https://api.spotify.com/v1/tracks/1KzGj3xvi9IiY05kBlkm2G,audio_features,spotify:track:1KzGj3xvi9IiY05kBlkm2G,0.287,75,Bad Things (with Camila Cabello),Machine Gun Kelly,hip hop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
489,89,0.46299999999999997,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,0.731,165387,0.469,True,1.04e-06,5,0.10300000000000001,-7.226,1,0.0326,98.963,4,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,audio_features,spotify:track:7mldq42yDuxiUNn08nvzHO,0.631,82,Body Like A Back Road,Sam Hunt,pop,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False
490,90,0.0549,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr,0.564,204013,0.7140000000000001,False,0.0,7,0.155,-4.987,1,0.129,175.924,4,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,audio_features,spotify:track:37f4ITSlgPX81ad2EvmVQr,0.33,78,Fight Song,Rachel Platten,pop,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
491,91,0.0125,https://api.spotify.com/v1/audio-analysis/0l0CvurVUrr2w3Jj1hOVFc,0.557,213507,0.8009999999999999,False,1.66e-06,1,0.737,-3.602,0,0.218,92.135,4,https://api.spotify.com/v1/tracks/0l0CvurVUrr2w3Jj1hOVFc,audio_features,spotify:track:0l0CvurVUrr2w3Jj1hOVFc,0.654,74,NO,Meghan Trainor,r&b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
492,92,0.581,https://api.spotify.com/v1/audio-analysis/7gg8MoGsKe1dRnSvxVpP00,0.825,198899,0.495,True,4.01e-05,7,0.145,-8.446,1,0.0351,122.052,4,https://api.spotify.com/v1/tracks/7gg8MoGsKe1dRnSvxVpP00,audio_features,spotify:track:7gg8MoGsKe1dRnSvxVpP00,0.8809999999999999,64,Fresh Eyes,Andy Grammer,pop,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
493,93,0.10099999999999999,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,0.258,239000,0.43700000000000006,True,1.27e-06,11,0.106,-6.593,0,0.039,180.043,4,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,audio_features,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967,92,Dusk Till Dawn - Radio Edit,ZAYN,r&b,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
494,94,0.0457,https://api.spotify.com/v1/audio-analysis/4z7gh3aIZV9arbL9jJSc5J,0.68,213213,0.84,False,8.38e-06,9,0.14300000000000002,-3.823,1,0.0415,104.985,4,https://api.spotify.com/v1/tracks/4z7gh3aIZV9arbL9jJSc5J,audio_features,spotify:track:4z7gh3aIZV9arbL9jJSc5J,0.46799999999999997,55,Ghost,Ella Henderson,pop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
495,95,0.0352,https://api.spotify.com/v1/audio-analysis/0HMjXBAZmSYOTTi33WpMso,0.655,187427,0.6990000000000001,True,0.0,11,0.064,-4.421,1,0.0493,86.704,4,https://api.spotify.com/v1/tracks/0HMjXBAZmSYOTTi33WpMso,audio_features,spotify:track:0HMjXBAZmSYOTTi33WpMso,0.802,74,History,One Direction,pop,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,True
496,96,0.141,https://api.spotify.com/v1/audio-analysis/0EGuSSpuu9wmHCtvb4PdLO,0.657,202221,0.7390000000000001,True,0.0,2,0.17800000000000002,-4.081,1,0.27399999999999997,181.99400000000003,4,https://api.spotify.com/v1/tracks/0EGuSSpuu9wmHCtvb4PdLO,audio_features,spotify:track:0EGuSSpuu9wmHCtvb4PdLO,0.5429999999999999,71,"Sit Still, Look Pretty",Daya,pop,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
497,97,0.0223,https://api.spotify.com/v1/audio-analysis/3Du2K5dLzmduCNp6uwuaL0,0.7020000000000001,203760,0.635,True,0.0,11,0.28300000000000003,-6.917000000000001,0,0.265,144.004,4,https://api.spotify.com/v1/tracks/3Du2K5dLzmduCNp6uwuaL0,audio_features,spotify:track:3Du2K5dLzmduCNp6uwuaL0,0.873,83,Sorry Not Sorry,Demi Lovato,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
498,98,0.0118,https://api.spotify.com/v1/audio-analysis/3cNjgVBKTJ1SvKhunrCdVy,0.513,210580,0.768,True,1.9399999999999997e-05,4,0.294,-4.868,0,0.0587,84.264,4,https://api.spotify.com/v1/tracks/3cNjgVBKTJ1SvKhunrCdVy,audio_features,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,0.235,77,Please Don't Go,Joel Adams,Unknown,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,True,True,False
499,99,0.032,https://api.spotify.com/v1/audio-analysis/6oG7bmUn7ws0qYEJ0eEbeG,0.607,213307,0.718,True,0.0,4,0.40299999999999997,-4.095,1,0.0978,101.821,4,https://api.spotify.com/v1/tracks/6oG7bmUn7ws0qYEJ0eEbeG,audio_features,spotify:track:6oG7bmUn7ws0qYEJ0eEbeG,0.551,78,Touch,Little Mix,pop,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True
500,0,0.0239,https://api.spotify.com/v1/audio-analysis/1pwo8l3Ko7idwaz4LVUEC4,0.773,246240,0.747,True,8.23e-06,5,0.11,-4.061,1,0.0889,126.014,4,https://api.spotify.com/v1/tracks/1pwo8l3Ko7idwaz4LVUEC4,audio_features,spotify:track:1pwo8l3Ko7idwaz4LVUEC4,0.8,79,Shout Out to My Ex,Little Mix,pop,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False
501,1,0.00433,https://api.spotify.com/v1/audio-analysis/2Bs4jQEGMycglOfWPBqrVG,0.536,228133,0.768,False,0.0,10,0.114,-5.9479999999999995,0,0.0347,77.217,4,https://api.spotify.com/v1/tracks/2Bs4jQEGMycglOfWPBqrVG,audio_features,spotify:track:2Bs4jQEGMycglOfWPBqrVG,0.545,71,Steal My Girl,One Direction,pop,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
502,2,0.177,https://api.spotify.com/v1/audio-analysis/2fZQIJew3nkNe99s2PKzul,0.95,214648,0.41200000000000003,True,0.0,1,0.077,-6.5920000000000005,1,0.0731,121.01899999999999,4,https://api.spotify.com/v1/tracks/2fZQIJew3nkNe99s2PKzul,audio_features,spotify:track:2fZQIJew3nkNe99s2PKzul,0.73,76,Bad Liar,Selena Gomez,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
